     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
  10000000,       488,         0,  3976.3,pymatching,8d87f4e6782e1820bff3a47217812dc7c94ace9dee70bb5b195094f0cb98ccf9,"{""distance"":19,""idle_error"":0.009,""meas_error"":0.004,""reset_error"":0.0015,""rounds"":19,""sq_error"":0.00062,""tq_error"":0.0028}",
  10000000,       308,         0,  3601.9,pymatching,c643a0e8d193caa3479502d45d02079641da5b23818f4e323bc007a20d3c34cb,"{""distance"":19,""idle_error"":0.009,""meas_error"":0.002,""reset_error"":0.0015,""rounds"":19,""sq_error"":0.00062,""tq_error"":0.0028}",
  10000000,       882,         0,  4814.7,pymatching,4b42c14571f998e49265bc5ca802b4b53191a0c9a615c4f21535bf047ed0d950,"{""distance"":19,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":19,""sq_error"":0.00062,""tq_error"":0.0028}",
  10000000,     22065,         0, 10581.4,pymatching,630a99e9ca27c421fad64f7ac91062edaa8b56535b667ee43bdb07db2096bcd7,"{""distance"":19,""idle_error"":0.009,""meas_error"":0.032,""reset_error"":0.0015,""rounds"":19,""sq_error"":0.00062,""tq_error"":0.0028}",
  10000000,      2641,         0,  6244.7,pymatching,25065af013bbfc15922575296d8b5ea079973f3d9c00fd772e94308f27ea8d9a,"{""distance"":19,""idle_error"":0.009,""meas_error"":0.016,""reset_error"":0.0015,""rounds"":19,""sq_error"":0.00062,""tq_error"":0.0028}",
  10000000,       204,         0, 12980.1,pymatching,1de73d02ecfbc14d0686a236b4667249e5531142397af95a8fc84818515bc8d6,"{""distance"":23,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":23,""sq_error"":0.00062,""tq_error"":0.0028}",
  10000000,        47,         0,  9439.7,pymatching,9b553bd9a9724fccd33b5f3e70feec69ced36cd575382d263c86cd520a6a2665,"{""distance"":23,""idle_error"":0.009,""meas_error"":0.002,""reset_error"":0.0015,""rounds"":23,""sq_error"":0.00062,""tq_error"":0.0028}",
  10000000,        81,         0, 10497.7,pymatching,3e0ded02e122d8827204046c28930717fb1523be9857bafadda59592a51895f3,"{""distance"":23,""idle_error"":0.009,""meas_error"":0.004,""reset_error"":0.0015,""rounds"":23,""sq_error"":0.00062,""tq_error"":0.0028}",
  10000000,       800,         0, 18261.8,pymatching,5cd671cd0eebcd9f4101510af469aed8ffcedfd3b5c59ff2801c7a40571afd31,"{""distance"":23,""idle_error"":0.009,""meas_error"":0.016,""reset_error"":0.0015,""rounds"":23,""sq_error"":0.00062,""tq_error"":0.0028}",
  10000000,      9615,         0, 33679.9,pymatching,a31a505dbeff0a28d18e68197271049a847e29bf2b8f140e98e2c2a945bb721d,"{""distance"":23,""idle_error"":0.009,""meas_error"":0.032,""reset_error"":0.0015,""rounds"":23,""sq_error"":0.00062,""tq_error"":0.0028}",
